Year,Country,Registration,VAP Turnout,Voting age population,Compulsory Voting,Registration Ratio,Election Type,Voter Turnout
2002,São Tomé and Príncipe,60961.0,0.5443,74244.0,0,0.8210899197241528,Parliamentary,0.6629
1998,São Tomé and Príncipe,49639.0,0.5054,63536.0,0,0.7812736086628054,Parliamentary,0.6468
1994,São Tomé and Príncipe,55862.0,0.4953,58750.0,0,0.9508425531914894,Parliamentary,0.5209
1991,São Tomé and Príncipe,51610.0,0.6964,56870.0,0,0.9075083523826271,Parliamentary,0.7674
2021,São Tomé and Príncipe,123301.0,0.6979000000000001,115401.0,0,1.0684569457803659,Presidential,0.6531999999999999
2021,São Tomé and Príncipe,123298.0,0.7240000000000001,115401.0,0,1.0684309494718416,Presidential,0.6776000000000001
2016,São Tomé and Príncipe,111222.0,0.5149,99483.0,0,1.118000060311812,Presidential,0.4606
2016,São Tomé and Príncipe,111222.0,0.5149,99483.0,0,1.118000060311812,Presidential,0.6431
2011,São Tomé and Príncipe,92639.0,0.7128,96302.0,0,0.961963406782829,Presidential,0.7409
2011,São Tomé and Príncipe,92639.0,0.6576000000000001,96302.0,0,0.961963406782829,Presidential,0.6836
2006,São Tomé and Príncipe,91119.0,0.6976,84825.0,0,1.0741998231653405,Presidential,0.6495000000000001
2001,São Tomé and Príncipe,67374.0,0.7042,67504.0,0,0.998074188196255,Presidential,0.7055
1996,São Tomé and Príncipe,50256.0,0.6365,61021.0,0,0.8235853230854951,Presidential,0.7729
1991,São Tomé and Príncipe,51610.0,0.5445,56870.0,0,0.9075083523826271,Presidential,0.6
2024,Senegal,7371891.0,0.36869999999999997,9900727.0,0,0.7445807767449805,Parliamentary,0.4972
2022,Senegal,7036466.0,0.36920000000000003,8888302.0,0,0.7916546940011714,Parliamentary,0.4664
2017,Senegal,6219446.0,0.43939999999999996,7596246.0,0,0.8187525785763126,Parliamentary,0.5366
2012,Senegal,5368783.0,0.30269999999999997,6504093.0,0,0.8254468378604057,Parliamentary,0.3667
2007,Senegal,5004096.0,0.2759,6301663.0,0,0.7940913374771073,Parliamentary,0.3475
2001,Senegal,2808253.0,0.40990000000000004,4607716.0,0,0.6094674671789667,Parliamentary,0.6726000000000001
1998,Senegal,3164827.0,0.2754,4513760.0,0,0.7011509251710326,Parliamentary,0.39280000000000004
1993,Senegal,2650000.0,0.268,3994480.0,0,0.6634155134085037,Parliamentary,0.40399999999999997
1988,Senegal,1932265.0,0.3749,2982420.0,0,0.6478849390763206,Parliamentary,0.5787
1983,Senegal,1928257.0,0.39759999999999995,2715880.0,0,0.7099934459549023,Parliamentary,0.56
1978,Senegal,1566250.0,0.4201,2320710.0,0,0.6749012155762676,Parliamentary,0.6224000000000001
2024,Senegal,7371894.0,0.45649999999999996,9900727.0,0,0.7445810797530322,Presidential,0.613
2019,Senegal,6683043.0,0.5487,8071074.0,0,0.8280240027535369,Presidential,0.6627
2012,Senegal,5301648.0,0.4483,6504093.0,0,0.8151248759819394,Presidential,0.55
2012,Senegal,5302349.0,0.4205,6504093.0,0,0.8152326542686275,Presidential,0.5158
2007,Senegal,4917157.0,0.5511,6301663.0,0,0.7802951379659623,Presidential,0.7062
2000,Senegal,2745239.0,0.3674,4539960.0,0,0.6046835214407176,Presidential,0.6075
2000,Senegal,2725987.0,0.4338,4539960.0,0,0.6004429554445414,Presidential,0.6223
1993,Senegal,2549699.0,0.3287,3994480.0,0,0.638305611744207,Presidential,0.515
1988,Senegal,1932265.0,0.3803,2982420.0,0,0.6478849390763206,Presidential,0.5870000000000001
1983,Senegal,1888444.0,0.4047,2715880.0,0,0.6953341090180715,Presidential,0.5820000000000001
2023,Serbia,6500666.0,0.6923,5519054.0,0,1.1778587417336377,Parliamentary,0.5877
2022,Serbia,6502307.0,0.6607,5759554.0,0,1.1289601590678722,Parliamentary,0.5853
2020,Serbia,6584376.0,0.556,5794643.0,0,1.1362867393211282,Parliamentary,0.4893
2016,Serbia,6739441.0,0.6431,5875839.0,0,1.1469750958118492,Parliamentary,0.5607
2014,Serbia,6766575.0,0.6349,5658441.0,0,1.195837333993586,Parliamentary,0.5309
2012,Serbia,6770013.0,0.6755,5790302.0,0,1.1691986013855582,Parliamentary,0.5777
2008,Serbia,6749688.0,0.7017,5901990.0,0,1.1436291826993945,Parliamentary,0.6135
2007,Serbia,6652105.0,0.6819,5908864.0,0,1.1257840762623745,Parliamentary,0.6057
2022,Serbia,6502307.0,0.6594,5759554.0,0,1.1289601590678722,Presidential,0.584
2017,Serbia,6724949.0,0.6245,5852924.0,0,1.148989633215808,Presidential,0.5436
2012,Serbia,6771479.0,0.541,5790302.0,0,1.169451783343943,Presidential,0.46259999999999996
2012,Serbia,6749688.0,0.675,5790302.0,0,1.1656884217783459,Presidential,0.5791
2008,Serbia,6723762.0,0.7761,5901990.0,0,1.139236427035627,Presidential,0.6812
2008,Serbia,6708697.0,0.6975,5901990.0,0,1.1366838981428298,Presidential,0.6137
2004,Serbia,6532940.0,0.5275,5987268.0,0,1.0911387297177946,Presidential,0.48350000000000004
2004,Serbia,6532263.0,0.521,5987268.0,0,1.091025656442972,Presidential,0.4775
2020,Seychelles,74634.0,0.8878,74315.0,0,1.0042925385184687,Parliamentary,0.884
2016,Seychelles,71932.0,0.8891,70792.0,0,1.0161035145214148,Parliamentary,0.875
2011,Seychelles,69480.0,0.8065000000000001,63974.0,0,1.0860662143995998,Parliamentary,0.7425
2007,Seychelles,64993.0,0.9349,59713.0,0,1.0884229564751393,Parliamentary,0.8590000000000001
2002,Seychelles,62350.0,0.9812000000000001,53710.0,0,1.160863898715323,Parliamentary,0.8452
1998,Seychelles,54847.0,0.9020999999999999,52729.0,0,1.0401676496804415,Parliamentary,0.8673000000000001
1993,Seychelles,50370.0,0.9606999999999999,45360.0,0,1.1104497354497354,Parliamentary,0.8652
2020,Seychelles,74634.0,0.8883,74315.0,0,1.0042925385184687,Presidential,0.8845000000000001
2015,Seychelles,70943.0,0.914,69904.0,0,1.0148632410162508,Presidential,0.9006000000000001
2015,Seychelles,70943.0,0.887,69904.0,0,1.0148632410162508,Presidential,0.8740000000000001
2011,Seychelles,69480.0,0.9259999999999999,63974.0,0,1.0860662143995998,Presidential,0.8526
2006,Seychelles,64026.0,0.9708,58497.0,0,1.094517667572696,Presidential,0.8869
2001,Seychelles,54847.0,0.9784999999999999,52267.0,0,1.0493619300897317,Presidential,0.9325
1998,Seychelles,54847.0,0.9018,52729.0,0,1.0401676496804415,Presidential,0.867
1993,Seychelles,50370.0,0.9608,45360.0,0,1.1104497354497354,Presidential,0.8653
2023,Sierra Leone,3374258.0,0.5961,4690201.0,0,0.7194271631429016,Parliamentary,0.8286
2018,Sierra Leone,3178663.0,0.815,3284182.0,0,0.9678705382344828,Parliamentary,0.8420000000000001
2012,Sierra Leone,2701299.0,0.7684000000000001,2786886.0,0,0.969289378898168,Parliamentary,0.7928000000000001
2007,Sierra Leone,2617554.0,0.7206,2753360.0,0,0.9506762646366621,Parliamentary,0.758
2002,Sierra Leone,2342547.0,0.7726999999999999,2524320.0,0,0.9279913006274957,Parliamentary,0.8326
1996,Sierra Leone,1244601.0,0.3699,2029720.0,0,0.6131885186134048,Parliamentary,0.6033
2023,Sierra Leone,3374258.0,0.5971,4690201.0,0,0.7194271631429016,Presidential,0.83
2018,Sierra Leone,3178663.0,0.7851,3284182.0,0,0.9678705382344828,Presidential,0.8111
2018,Sierra Leone,3178663.0,0.815,3284182.0,0,0.9678705382344828,Presidential,0.8420000000000001
2012,Sierra Leone,2692635.0,0.8434999999999999,2786886.0,0,0.9661805326805617,Presidential,0.873
2007,Sierra Leone,2619397.0,0.6478,2753360.0,0,0.9513456286137665,Presidential,0.6809999999999999
2007,Sierra Leone,2619397.0,0.7206,2753360.0,0,0.9513456286137665,Presidential,0.7575
2002,Sierra Leone,2342547.0,0.7556,2524320.0,0,0.9279913006274957,Presidential,0.8143
1996,Sierra Leone,1500000.0,0.5039,2029720.0,0,0.7390181897010425,Presidential,0.6818000000000001
1996,Sierra Leone,1500000.0,0.36729999999999996,2029720.0,0,0.7390181897010425,Presidential,0.49700000000000005
2025,Singapore,2627026.0,0.5097999999999999,4783372.0,1,0.5491996022889293,Parliamentary,0.9283
2020,Singapore,2651435.0,0.5136999999999999,4945158.0,1,0.5361679040386577,Parliamentary,0.9581000000000001
2015,Singapore,2462926.0,0.5213,4420371.0,1,0.5571763094093234,Parliamentary,0.937
2011,Singapore,2211102.0,0.5295000000000001,3891370.0,1,0.568206569922675,Parliamentary,0.9318000000000001
2006,Singapore,1222884.0,0.32170000000000004,3573273.0,1,0.34223077833683574,Parliamentary,0.9401
2001,Singapore,675306.0,0.2144,2980081.0,1,0.22660659223692242,Parliamentary,0.9460999999999999
1997,Singapore,765332.0,0.35350000000000004,2076210.0,1,0.3686197446308418,Parliamentary,0.9591
1991,Singapore,847716.0,0.43520000000000003,1851210.0,1,0.4579253569287115,Parliamentary,0.9503
1988,Singapore,1449838.0,0.7885,1741330.0,1,0.8326038143258314,Parliamentary,0.9470000000000001
1984,Singapore,944624.0,0.5579,1618560.0,1,0.5836200079082642,Parliamentary,0.9559000000000001
1980,Singapore,685141.0,0.4593,1424260.0,1,0.48105051044050945,Parliamentary,0.9548000000000001
1976,Singapore,857130.0,0.6836,1192360.0,1,0.7188516890871884,Parliamentary,0.951
1972,Singapore,908382.0,0.7384999999999999,1010500.0,1,0.8989430974764968,Parliamentary,0.8215
1968,Singapore,82883.0,0.0825,944700.0,1,0.08773473060230762,Parliamentary,0.9409000000000001
2023,Singapore,2709407.0,0.5431,4667360.0,1,0.580500968427548,Presidential,0.9355
2011,Singapore,2274773.0,0.5540999999999999,3891370.0,1,0.5845686737575713,Presidential,0.948
1993,Singapore,1756517.0,0.8368000000000001,1983060.0,1,0.8857608947787763,Presidential,0.9448000000000001
2023,Slovakia,4388872.0,0.6612,4547754.0,0,0.9650636336090299,Parliamentary,0.6851999999999999
2020,Slovakia,4432419.0,0.6539,4460525.0,0,0.99369894799379,Parliamentary,0.6581
2016,Slovakia,4426760.0,0.5943,4455753.0,0,0.9934931312395459,Parliamentary,0.5982
2012,Slovakia,4392451.0,0.5785,4488381.0,0,0.9786270372323561,Parliamentary,0.5911
2010,Slovakia,4362369.0,0.5838,4396639.0,0,0.9922054096322214,Parliamentary,0.5884
2006,Slovakia,4272517.0,0.564,4141957.0,0,1.031521331583114,Parliamentary,0.5467
2002,Slovakia,4157802.0,0.7162999999999999,4067252.0,0,1.0222631890032878,Parliamentary,0.7006999999999999
1998,Slovakia,4023191.0,0.7886,4297856.0,0,0.936092554054859,Parliamentary,0.8425
1994,Slovakia,3876555.0,0.7593000000000001,3849840.0,0,1.0069392494233527,Parliamentary,0.7541
1992,Slovakia,11515699.0,0.8376,11640940.0,0,0.9892413327446066,Parliamentary,0.8468000000000001
1990,Slovakia,11195596.0,0.9306,11589140.0,0,0.9660420013909574,Parliamentary,0.9632999999999999
2024,Slovakia,4364071.0,0.4989,4541315.0,0,0.9609707760857813,Presidential,0.5192
2019,Slovakia,4419883.0,0.414,4462884.0,0,0.9903647506858794,Presidential,0.418
2019,Slovakia,4419883.0,0.48369999999999996,4462884.0,0,0.9903647506858794,Presidential,0.4874
2014,Slovakia,4406261.0,0.5111,4351806.0,0,1.0125131956709468,Presidential,0.5047999999999999
2014,Slovakia,4409793.0,0.43979999999999997,4351806.0,0,1.0133248127329206,Presidential,0.434
2009,Slovakia,4339257.0,0.5125,4375254.0,0,0.991772591945519,Presidential,0.5167
2009,Slovakia,4339331.0,0.4328,4375254.0,0,0.9917895052492952,Presidential,0.4363
2004,Slovakia,4202597.0,0.4414,4141957.0,0,1.014640422389706,Presidential,0.435
2004,Slovakia,4204899.0,0.4867,4141957.0,0,1.015196198318814,Presidential,0.4794
1999,Slovakia,4041181.0,0.8094,3767042.0,0,1.07277301394569,Presidential,0.7545000000000001
1999,Slovakia,4038899.0,0.7922,3767042.0,0,1.0721672336013244,Presidential,0.7389
2024,Slovakia,4377093.0,0.33140000000000003,4541315.0,0,0.9638382274737604,EU Parliament,0.34380000000000005
2019,Slovakia,4429801.0,0.2257,4462884.0,0,0.9925870804618717,EU Parliament,0.2274
2014,Slovakia,4414433.0,0.13140000000000002,4381043.0,0,1.007621472786275,EU Parliament,0.1305
2009,Slovakia,4345773.0,0.19510000000000002,4375254.0,0,0.9932618769104605,EU Parliament,0.19640000000000002
2004,Slovakia,4210463.0,0.1745,4093515.0,0,1.028569090378318,EU Parliament,0.1697
2022,Slovenia,1695796.0,0.6944,1733130.0,0,0.9784586268773837,Parliamentary,0.7097
2018,Slovenia,1712676.0,0.5458,1651708.0,0,1.036912093420871,Parliamentary,0.5264
2014,Slovenia,1713067.0,0.5409,1638247.0,0,1.0456707688156914,Parliamentary,0.5173
2011,Slovenia,1709692.0,0.6698999999999999,1674170.0,0,1.0212176780135829,Parliamentary,0.6559999999999999
2008,Slovenia,1696437.0,0.6504000000000001,1645967.0,0,1.030662826168447,Parliamentary,0.631
2004,Slovenia,1634402.0,0.6109,1622422.0,0,1.0073840221594628,Parliamentary,0.6064
2000,Slovenia,1586695.0,0.7232999999999999,1543425.0,0,1.0280350519137633,Parliamentary,0.7036
1996,Slovenia,1542218.0,0.7575,1499960.0,0,1.0281727512733674,Parliamentary,0.7367
1992,Slovenia,1490434.0,0.8552,1497000.0,0,0.9956138944555778,Parliamentary,0.8590000000000001
2022,Slovenia,1694379.0,0.524,1733130.0,0,0.9776410309670942,Presidential,0.536
2022,Slovenia,1694441.0,0.5058,1733130.0,0,0.9776768043943617,Presidential,0.5174
2017,Slovenia,1713473.0,0.4359,1656072.0,0,1.0346609326164562,Presidential,0.4213
2017,Slovenia,1713762.0,0.4578,1656072.0,0,1.0348354419373071,Presidential,0.4424
2012,Slovenia,1711461.0,0.4341,1671967.0,0,1.023621279606595,Presidential,0.4241
2012,Slovenia,1711768.0,0.49570000000000003,1671967.0,0,1.0238048956707877,Presidential,0.4841
2007,Slovenia,1720174.0,0.6126,1641161.0,0,1.0481445756997638,Presidential,0.5845
2007,Slovenia,1720481.0,0.6046,1641161.0,0,1.0483316383950143,Presidential,0.5767
2002,Slovenia,1610234.0,0.6547,1604505.0,0,1.0035705716093126,Presidential,0.6524
2002,Slovenia,1609985.0,0.7228,1604505.0,0,1.003415383560662,Presidential,0.7204
1997,Slovenia,1550775.0,0.7118000000000001,1495460.0,0,1.0369886188864965,Presidential,0.6865000000000001
1992,Slovenia,1491374.0,0.8552,1497000.0,0,0.9962418169672679,Presidential,0.8584
1990,Slovenia,1489822.0,0.7641,1498500.0,0,0.9942088755422088,Presidential,0.7685
1990,Slovenia,1490136.0,0.8259000000000001,1498500.0,0,0.9944184184184184,Presidential,0.8305
2024,Slovenia,1688941.0,0.40740000000000004,1732982.0,0,0.9745865796644166,EU Parliament,0.4179
2019,Slovenia,1704866.0,0.2838,1735491.0,0,0.9823536970229174,EU Parliament,0.2889
2014,Slovenia,1710856.0,0.2564,1638247.0,0,1.0443211554789968,EU Parliament,0.2455
2009,Slovenia,1699744.0,0.2883,1670570.0,0,1.0174635004818715,EU Parliament,0.2833
2004,Slovenia,1628918.0,0.3187,1449120.0,0,1.1240739207243016,EU Parliament,0.28350000000000003
2024,Solomon Islands,420185.0,0.7495999999999999,461601.0,0,0.910277490733339,Parliamentary,0.8234999999999999
2019,Solomon Islands,359690.0,0.6001,404778.0,0,0.8886105470158951,Parliamentary,0.6754000000000001
2014,Solomon Islands,287565.0,0.805,321236.0,0,0.8951829807369037,Parliamentary,0.8993000000000001
2010,Solomon Islands,447612.0,0.7573000000000001,309471.0,0,1.446377851236465,Parliamentary,0.5236
2006,Solomon Islands,339688.0,0.7037,274924.0,0,1.2355705576813956,Parliamentary,0.5695
2001,Solomon Islands,287921.0,0.7716,230907.0,0,1.2469132594507746,Parliamentary,0.6188
1997,Solomon Islands,201584.0,0.7071999999999999,194824.0,0,1.034697983821295,Parliamentary,0.6835
1993,Solomon Islands,165620.0,0.6056,173950.0,0,0.952112676056338,Parliamentary,0.6361
1989,Solomon Islands,125106.0,0.5576,145700.0,0,0.8586547700754976,Parliamentary,0.6494
1984,Solomon Islands,110339.0,0.5532,123740.0,0,0.8917003394213674,Parliamentary,0.6204
1980,Solomon Islands,99843.0,0.5471,106260.0,0,0.9396103896103896,Parliamentary,0.5822999999999999
1984,Somalia,4220466.0,1.4276,2952289.0,0,1.4295572012089601,Parliamentary,0.9986
2024,South Africa,27782081.0,0.39640000000000003,41098032.0,0,0.6759954101938507,Parliamentary,0.5864
2019,South Africa,26756649.0,0.4728,37372792.0,0,0.7159392586992163,Parliamentary,0.6605
2014,South Africa,25388082.0,0.5377000000000001,34691652.0,0,0.7318210732656951,Parliamentary,0.7348
2009,South Africa,23181997.0,0.5657,31678238.0,0,0.7317956573215972,Parliamentary,0.773
2004,South Africa,20674926.0,0.5677,27944712.0,0,0.7398511031353624,Parliamentary,0.7673000000000001
1999,South Africa,18177000.0,0.6386,25411573.0,0,0.7153040073512962,Parliamentary,0.8928
1994,South Africa,22709152.0,0.8553000000000001,23063910.0,0,0.9846184796940328,Parliamentary,0.8687
2010,South Sudan,4800000.0,0.6334000000000001,4442454.0,0,1.0804838947122468,Presidential,0.5861999999999999
2023,Spain,37469458.0,0.6338,39367525.0,0,0.9517859707969958,Parliamentary,0.6659
2019,Spain,36898883.0,0.6514,40650233.0,0,0.9077163961151219,Parliamentary,0.7176
2016,Spain,34597038.0,0.6087,39691061.0,0,0.8716581801630346,Parliamentary,0.6984
2015,Spain,34631086.0,0.6439,39368731.0,0,0.8796596974385585,Parliamentary,0.732
2011,Spain,35779491.0,0.6325999999999999,38995155.0,0,0.9175368324603402,Parliamentary,0.6894
2008,Spain,33875268.0,0.693,36819817.0,0,0.9200281467993173,Parliamentary,0.7532
2004,Spain,34571831.0,0.7625,34304048.0,0,1.0078061632842865,Parliamentary,0.7565999999999999
2000,Spain,33969640.0,0.7379000000000001,31631640.0,0,1.0739133348760925,Parliamentary,0.6870999999999999
1996,Spain,32007554.0,0.8056,31013030.0,0,1.0320679404753421,Parliamentary,0.7806000000000001
1993,Spain,31030511.0,0.7743000000000001,30875570.0,0,1.0050182393393872,Parliamentary,0.7705
1989,Spain,29694055.0,0.7128,29166000.0,0,1.0181051566892958,Parliamentary,0.7001000000000001
1986,Spain,29117613.0,0.7372,27794880.0,0,1.0475890883500847,Parliamentary,0.7037
1982,Spain,26855301.0,0.8311,25795580.0,0,1.0410814953569565,Parliamentary,0.7983
1979,Spain,26836500.0,0.7232,25284440.0,0,1.061383997430831,Parliamentary,0.6812999999999999
1977,Spain,23616421.0,0.7936,22901130.0,0,1.03123387361235,Parliamentary,0.7696
2024,Spain,35665455.0,0.44380000000000003,39558556.0,0,0.9015863723640468,EU Parliament,0.49219999999999997
2019,Spain,35153255.0,0.5561,40650233.0,0,0.8647737640273796,EU Parliament,0.643
2014,Spain,36514084.0,0.4121,38823070.0,0,0.9405254143992219,EU Parliament,0.43810000000000004
2009,Spain,35492567.0,0.4189,38044945.0,0,0.9329115076917578,EU Parliament,0.449
2004,Spain,34706044.0,0.4567,34304048.0,0,1.0117186169982038,EU Parliament,0.4514
1999,Spain,33840432.0,0.6764,31544062.0,0,1.0727988044152335,EU Parliament,0.6305
1994,Spain,31558999.0,0.6272,29759719.0,0,1.0604602482973713,EU Parliament,0.5914
1989,Spain,29283982.0,0.5710999999999999,27994949.0,0,1.046045199082163,EU Parliament,0.546
1987,Spain,28437306.0,0.7162000000000001,27357811.0,0,1.039458383567311,EU Parliament,0.6890000000000001
2024,Sri Lanka,17140354.0,0.7423000000000001,15917845.0,0,1.0768011624689147,Parliamentary,0.6893
2020,Sri Lanka,16263885.0,0.7467,16531050.0,0,0.9838385946446233,Parliamentary,0.7589
2015,Sri Lanka,15044490.0,0.7655,15262770.0,0,0.9856985330972032,Parliamentary,0.7766
2010,Sri Lanka,14088500.0,0.5832,14799473.0,0,0.9519595731550712,Parliamentary,0.6126
2004,Sri Lanka,12899139.0,0.7078,13843060.0,0,0.9318126917025571,Parliamentary,0.7595999999999999
2001,Sri Lanka,12428762.0,0.7223999999999999,13080281.0,0,0.9501907489602096,Parliamentary,0.7603
2000,Sri Lanka,12071062.0,0.8216,11110498.0,0,1.0864555306161794,Parliamentary,0.7563
1994,Sri Lanka,10945065.0,0.7414000000000001,11254950.0,0,0.9724667812829022,Parliamentary,0.7624
1989,Sri Lanka,9374880.0,0.5809000000000001,10263250.0,0,0.9134416486005895,Parliamentary,0.6359
1977,Sri Lanka,6667589.0,0.7678,7528680.0,0,0.8856252357651009,Parliamentary,0.8669
1970,Sri Lanka,5505028.0,0.7182999999999999,6505200.0,0,0.8462503843079383,Parliamentary,0.8488
1965,Sri Lanka,4710887.0,0.6586,5803200.0,0,0.8117740212296664,Parliamentary,0.8112999999999999
1960,Sri Lanka,3724507.0,0.5497,5142800.0,0,0.7242177413082368,Parliamentary,0.759
1956,Sri Lanka,3464159.0,0.5151,4643080.0,0,0.7460907414905623,Parliamentary,0.6904
1952,Sri Lanka,2990912.0,0.49420000000000003,4279220.0,0,0.6989385916124902,Parliamentary,0.7070000000000001
1947,Sri Lanka,3048145.0,0.4579,3714770.0,0,0.8205474363150344,Parliamentary,0.5581
2024,Sri Lanka,17140354.0,0.8556,15917845.0,0,1.0768011624689147,Presidential,0.7946
2019,Sri Lanka,15992096.0,0.8190999999999999,16343744.0,0,0.9784842444913479,Presidential,0.8371999999999999
2015,Sri Lanka,15044490.0,0.8035,15262770.0,0,0.9856985330972032,Presidential,0.8151999999999999
2010,Sri Lanka,14088500.0,0.7092,14799473.0,0,0.9519595731550712,Presidential,0.745
2005,Sri Lanka,13327160.0,0.691,14062676.0,0,0.9476972945974151,Presidential,0.7291
1999,Sri Lanka,11779200.0,0.7848999999999999,11001583.0,0,1.0706822827224045,Presidential,0.7331
1994,Sri Lanka,10937279.0,0.685,11254950.0,0,0.9717749967791949,Presidential,0.7048000000000001
1988,Sri Lanka,9375742.0,0.5122,10125390.0,0,0.9259635431326596,Presidential,0.5532
1982,Sri Lanka,8145015.0,0.7495,8809620.0,0,0.9245591750836017,Presidential,0.8106
2006,State of Palestine,1341671.0,0.5765,1808337.0,0,0.7419363757972104,Parliamentary,0.777
1996,State of Palestine,1035235.0,0.7535,1035235.0,0,1.0,Parliamentary,0.7535
2005,State of Palestine,1760481.0,0.46020000000000005,1742877.0,0,1.0101005406577745,Presidential,0.4556
1996,State of Palestine,1035235.0,0.7809,955180.0,0,1.0838114282124836,Presidential,0.7204999999999999
2015,Sudan,13126989.0,0.3097,19667400.0,0,0.6674491290155282,Parliamentary,0.46399999999999997
2010,Sudan,16176142.0,0.6411,18168000.0,0,0.8903644870101277,Parliamentary,0.72
1996,Sudan,7652742.0,0.36219999999999997,15253500.0,0,0.501704002360114,Parliamentary,0.722
1968,Sudan,3049813.0,0.2777,6573600.0,0,0.463948673481806,Parliamentary,0.5986
2015,Sudan,13126989.0,0.3097,19667400.0,0,0.6674491290155282,Presidential,0.46399999999999997
2010,Sudan,16176142.0,0.6411,18168000.0,0,0.8903644870101277,Presidential,0.72
1996,Sudan,7652742.0,0.36219999999999997,15253500.0,0,0.501704002360114,Presidential,0.722
2025,Suriname,399932.0,0.5802,478147.0,0,0.8364205986861781,Parliamentary,0.6936
2020,Suriname,383333.0,0.628,436850.0,0,0.8774934187936363,Parliamentary,0.7156999999999999
2015,Suriname,353031.0,0.6509999999999999,397915.0,0,0.8872020406368194,Parliamentary,0.7532
2010,Suriname,324490.0,0.6561,362082.0,0,0.8961782137747804,Parliamentary,0.7321
2005,Suriname,333985.0,0.5299,294209.0,0,1.1351964079956764,Parliamentary,0.4668
2000,Suriname,264961.0,0.7234,255841.0,0,1.0356471402159935,Parliamentary,0.6984999999999999
1996,Suriname,269165.0,0.7121999999999999,251930.0,0,1.068411860437423,Parliamentary,0.6666
1991,Suriname,246926.0,0.6777,234320.0,0,1.0537982246500512,Parliamentary,0.6431
1987,Suriname,208356.0,0.8317,212850.0,0,0.9788865398167724,Parliamentary,0.8495999999999999
1977,Suriname,159082.0,0.8763,141180.0,0,1.1268026632667516,Parliamentary,0.7777
1973,Suriname,161400.0,0.7866,156000.0,0,1.0346153846153847,Parliamentary,0.7603
2022,Sweden,7775390.0,0.8034,8149656.0,0,0.9540758530175998,Parliamentary,0.8421
2018,Sweden,7495936.0,0.8208,7962006.0,0,0.9414632443130537,Parliamentary,0.8718
2014,Sweden,7330432.0,0.8261,7614029.0,0,0.9627533596207737,Parliamentary,0.8581
2010,Sweden,7123651.0,0.8262999999999999,7296284.0,0,0.9763395997195284,Parliamentary,0.8462999999999999
2006,Sweden,6892009.0,0.8059999999999999,7010777.0,0,0.9830592243912479,Parliamentary,0.8199
2002,Sweden,6722152.0,0.7804000000000001,6900985.0,0,0.974085873248529,Parliamentary,0.8011
1998,Sweden,6603129.0,0.7772,6915438.0,0,0.9548388692082844,Parliamentary,0.8139
1994,Sweden,6496365.0,0.8236,6848400.0,0,0.9485960224285964,Parliamentary,0.8682
1991,Sweden,6413172.0,0.8277,6721260.0,0,0.9541621660224422,Parliamentary,0.8674
1988,Sweden,6330023.0,0.8268000000000001,6580860.0,0,0.9618838571250566,Parliamentary,0.8595999999999999
1985,Sweden,6249445.0,0.8622,6513000.0,0,0.9595340089052664,Parliamentary,0.8985
1982,Sweden,6130993.0,0.8861,6327000.0,0,0.9690205468626522,Parliamentary,0.9145
1979,Sweden,6040461.0,0.8694,6303440.0,0,0.9582800819869786,Parliamentary,0.9072
1976,Sweden,5947077.0,0.8848999999999999,6166500.0,0,0.9644169301873023,Parliamentary,0.9176000000000001
1973,Sweden,5690333.0,0.8581,6023600.0,0,0.944673119065011,Parliamentary,0.9084
1970,Sweden,5645804.0,0.8731,5708400.0,0,0.9890344054376007,Parliamentary,0.8828
1968,Sweden,5445333.0,0.8656999999999999,5616100.0,0,0.9695933120848987,Parliamentary,0.8929
1964,Sweden,5095850.0,0.8085,5286090.0,0,0.9640112067709782,Parliamentary,0.8386
1960,Sweden,4972177.0,0.8276,5161200.0,0,0.9633761528326745,Parliamentary,0.8591
1958,Sweden,4992421.0,0.7559999999999999,5112210.0,0,0.9765680596063151,Parliamentary,0.7742
1956,Sweden,4887325.0,0.7731,5047350.0,0,0.9682952440389512,Parliamentary,0.7984
1952,Sweden,4805216.0,0.7731999999999999,4916250.0,0,0.97741489956776,Parliamentary,0.7911
1948,Sweden,4707783.0,0.8201999999999999,4749270.0,0,0.9912645522364489,Parliamentary,0.8273999999999999
2024,Sweden,7942272.0,0.5047,8402498.0,0,0.945227478780715,EU Parliament,0.5339
2019,Sweden,7576917.0,0.5229,8009142.0,0,0.9460335451662613,EU Parliament,0.5527000000000001
2014,Sweden,7359962.0,0.49369999999999997,7614029.0,0,0.9666317267769797,EU Parliament,0.5107
2009,Sweden,7088303.0,0.46759999999999996,6902400.0,0,1.0269330957348168,EU Parliament,0.45530000000000004
2004,Sweden,6827870.0,0.37270000000000003,6934040.0,0,0.9846885798178263,EU Parliament,0.3785
1999,Sweden,6664205.0,0.38049999999999995,6802648.0,0,0.9796486603452067,EU Parliament,0.3884
1995,Sweden,6551781.0,0.4044,6743933.0,0,0.9715074274907536,EU Parliament,0.4163
2023,Switzerland,5585212.0,0.3608,7219950.0,0,0.7735804264572469,Parliamentary,0.4664
2019,Switzerland,5457940.0,0.36060000000000003,6829807.0,0,0.7991353196364114,Parliamentary,0.4512
2015,Switzerland,5283556.0,0.38630000000000003,6634505.0,0,0.7963753136066669,Parliamentary,0.4851
2011,Switzerland,5124034.0,0.39590000000000003,6278531.0,0,0.8161198853680901,Parliamentary,0.495
